,from_iso3,to_iso3,sector,trade_value
3822,CHN,PAK,Business Services,69815.0
3823,CHN,LBY,Fuel,996862.0
3824,CHN,ITA,Wood,115228183.0
3825,CHN,LSO,Machinery,1882391.0
3826,CHN,LBN,Paper,37599324.0
3827,CHN,GAB,Wood,675014.0
3828,CHN,,Minerals,316650241.0
3829,CHN,CAN,Agriculture,110789206.0
3830,CHN,GIN,Mining,17768.0
3831,CHN,BLZ,Wood,192430.0
3832,CHN,NGA,Business Services,64012.0
3833,CHN,FJI,Mining,142642.0
3834,CHN,DOM,Minerals,34834767.0
3835,CHN,SUR,Food,4031196.0
3836,CHN,AUS,Other,5226876539.0
3837,CHN,SOM,Manufacturing,1289589.0
3838,CHN,CAF,Wood,3088.0
3839,CHN,MSR,Textiles,79348.0
3840,CHN,TGO,Minerals,7395497.0
3841,CHN,PRY,Electricals,698781259.0
3842,CHN,BMU,Metals,1351985.0
3843,CHN,PNG,Fuel,863811.0
3844,CHN,UGA,Electricals,36354907.0
3845,CHN,HRV,Leather,118889082.0
3846,CHN,KNA,Food,128090.0
3847,CHN,TUV,Metals,2948192.0
3848,CHN,GHA,Minerals,91156745.0
3849,CHN,NER,Textiles,34485219.0
3850,CHN,MUS,Machinery,50561796.0
3851,CHN,DZA,Plastics,146267742.0
3852,CHN,HND,Paper,2648176.0
3853,CHN,MAC,Mining,33129585.0
3854,CHN,MYS,Leather,161469047.0
3855,CHN,GRL,Agriculture,20202.0
3856,CHN,ARG,Leather,164311030.0
3857,CHN,NRU,Other,16528.0
3858,CHN,TUN,Vehicles,27388926.0
3859,CHN,GMB,Wood,335640.0
3860,CHN,CHN,Textiles,3178885651.0
3861,CHN,DZA,Food,73397887.0
3862,CHN,SRB,Electricals,190802544.0
3863,CHN,KNA,Plastics,412640.0
3864,CHN,CZE,Chemicals,146216618.0
3865,CHN,IRQ,Wood,567945.0
3866,CHN,BMU,Vehicles,66452379.0
3867,CHN,ABW,Mining,20190.0
3868,CHN,SGP,Textiles,768321875.0
3869,CHN,YEM,Textiles,124561332.0
3870,CHN,GEO,Other,35138591.0
3871,CHN,FSM,Paper,94041.0
3872,CHN,MMR,Plastics,86951043.0
3873,CHN,SLE,Chemicals,5859430.0
3874,CHN,LBR,Chemicals,13893403.0
3875,CHN,TUV,Vehicles,180752.0
3876,CHN,GUY,Wood,122247.0
3877,CHN,ROM,Business Services,1.0
3878,CHN,NIC,Electricals,44737726.0
3879,CHN,ISL,Other,26677565.0
3880,CHN,MMR,Food,48757334.0
3881,CHN,MYS,Utilities,82.0
3882,CHN,TON,Minerals,564618.0
3883,CHN,SLB,Agriculture,2017471.0
3884,CHN,TUN,Metals,66362150.0
3885,CHN,PNG,Manufacturing,9579215.0
3886,CHN,EST,Chemicals,14410385.0
3887,CHN,TKM,Mining,4199122.0
3888,CHN,VGB,Electricals,27729.0
3889,CHN,NZL,Mining,25179114.0
3890,CHN,IND,Leather,144363262.0
3891,CHN,CUB,Other,53744214.0
3892,CHN,ERI,Chemicals,608386.0
3893,CHN,HUN,Agriculture,9297689.0
3894,CHN,SWZ,Agriculture,30240.0
3895,CHN,CMR,Food,27058483.0
3896,CHN,BEL,Machinery,1103898304.0
3897,CHN,PRK,Machinery,133278456.0
3898,CHN,NLD,Other,7779348082.0
3899,CHN,POL,Business Services,1913.0
3900,CHN,MLI,Minerals,1555382.0
3901,CHN,JAM,Mining,69623.0
3902,CHN,UZB,Business Services,596.0
3903,CHN,GRD,Agriculture,264347.0
3904,CHN,PRT,Business Services,923.0
3905,CHN,NOR,Mining,5399259.0
3906,CHN,LBY,Manufacturing,186940541.0
3907,CHN,KGZ,Leather,49119660.0
3908,CHN,VUT,Leather,980578.0
3909,CHN,MYT,Minerals,1070864.0
3910,CHN,FIN,Other,2015629238.0
3911,CHN,CMR,Plastics,60973548.0
3912,CHN,CYP,Leather,21017885.0
3913,CHN,PSE,Machinery,12449327.0
3914,CHN,SLV,Mining,178048.0
3915,CHN,JOR,Electricals,210853293.0
3916,CHN,ECU,Manufacturing,46431353.0
3917,CHN,THA,Leather,164561308.0
3918,CHN,TTO,Manufacturing,19161395.0
3919,CHN,KEN,Machinery,148808964.0
3920,CHN,TZA,Minerals,39153034.0
3921,CHN,IDN,Other,1388302850.0
3922,CHN,BTN,Food,158374.0
3923,CHN,AUT,Plastics,154332559.0
3924,CHN,NIC,Chemicals,11746424.0
3925,CHN,CYM,Manufacturing,248235.0
3926,CHN,MDA,Vehicles,6749841.0
3927,CHN,ESP,Wood,103100939.0
3928,CHN,DEU,Fuel,104168849.0
3929,CHN,SLE,Electricals,8231973.0
3930,CHN,LBR,Electricals,15019684.0
3931,CHN,MHL,Paper,329822.0
3932,CHN,ARE,Metals,1816790785.0
3933,CHN,URY,Paper,2855307.0
3934,CHN,KIR,Paper,55864.0
3935,CHN,MWI,Wood,208938.0
3936,CHN,XXX,Leather,10155573.0
3937,CHN,HTI,Other,7289517.0
3938,CHN,ZAF,Paper,93758862.0
3939,CHN,LVA,Vehicles,2476737.0
3940,CHN,ERI,Electricals,8293448.0
3941,CHN,PER,Vehicles,291867294.0
3942,CHN,CHL,Wood,12220083.0
3943,CHN,SVK,Machinery,193458494.0
3944,CHN,ZWE,Metals,12014370.0
3945,CHN,AUT,Food,47716764.0
3946,CHN,BTN,Plastics,541958.0
3947,CHN,CRI,Manufacturing,29296825.0
3948,CHN,EST,Electricals,139304183.0
3949,CHN,IRN,Metals,1066296791.0
3950,CHN,AGO,Machinery,332680659.0
3951,CHN,PYF,Manufacturing,13166968.0
3952,CHN,VNM,Vehicles,581748173.0
3953,CHN,MAR,Paper,21545248.0
3954,CHN,BIH,Leather,35402321.0
3955,CHN,SYR,Metals,184490185.0
3956,CHN,WSM,Fuel,2536.0
3957,CHN,LAO,Wood,173408.0
3958,CHN,ANT,Textiles,42525649.0
3959,CHN,PAN,Metals,114579742.0
3960,CHN,GNQ,Paper,519954.0
3961,CHN,MNG,Food,31345188.0
3962,CHN,SAU,Plastics,385104622.0
3963,CHN,NCL,Machinery,19448877.0
3964,CHN,MLT,Machinery,86952471.0
3965,CHN,LKA,Vehicles,44524782.0
3966,CHN,SAU,Food,86848235.0
3967,CHN,MNG,Plastics,49203520.0
3968,CHN,NPL,Vehicles,5222849.0
3969,CHN,MDG,Other,29489073.0
3970,CHN,GBR,Fuel,8840619.0
3971,CHN,ATG,Mining,25277.0
3972,CHN,JOR,Chemicals,85628397.0
3973,CHN,SDN,Paper,6955652.0
3974,CHN,BHR,Paper,11072995.0
3975,CHN,COL,Agriculture,20076287.0
3976,CHN,SVN,Textiles,227939580.0
3977,CHN,KOR,Minerals,1685828115.0
3978,CHN,BRA,Minerals,223905036.0
3979,CHN,VCT,Mining,74671.0
3980,CHN,AZE,Mining,643055.0
3981,CHN,PAN,Vehicles,1386445518.0
3982,CHN,MDV,Mining,83044.0
3983,CHN,MNE,Textiles,16644727.0
3984,CHN,BOL,Agriculture,264906.0
3985,CHN,MKD,Electricals,67106061.0
3986,CHN,TCA,Minerals,88148.0
3987,CHN,VEN,Mining,14108544.0
3988,CHN,USA,Electricals,28752845424.0
3989,CHN,GRC,Plastics,131928608.0
3990,CHN,GTM,Plastics,55296452.0
3991,CHN,ETH,Wood,11162539.0
3992,CHN,PHL,Minerals,354456964.0
3993,CHN,SEN,Textiles,46287923.0
3994,CHN,GBR,Manufacturing,5742081315.0
3995,CHN,LKA,Metals,129951618.0
3996,CHN,GNB,Wood,56718.0
3997,CHN,NPL,Metals,57266209.0
3998,CHN,FRA,Other,9450202421.0
3999,CHN,DMA,Mining,325.0
4000,CHN,BWA,Agriculture,4254222.0
4001,CHN,BRN,Wood,144720.0
4002,CHN,TCD,Paper,195414.0
4003,CHN,GIB,Textiles,79508.0
4004,CHN,COM,Minerals,949158.0
4005,CHN,SWE,Leather,202720493.0
4006,CHN,FRO,Machinery,1372372.0
4007,CHN,GTM,Food,11421932.0
4008,CHN,GRC,Food,17343914.0
4009,CHN,PYF,Fuel,3487.0
4010,CHN,LUX,Leather,21765044.0
4011,CHN,MDA,Metals,20231414.0
4012,CHN,WSM,Manufacturing,513915.0
4013,CHN,DNK,Plastics,145679801.0
4014,CHN,NAM,Leather,7674690.0
4015,CHN,UGA,Chemicals,24480946.0
4016,CHN,ARE,Vehicles,593675149.0
4017,CHN,BGR,Leather,49175374.0
4018,CHN,CIV,Machinery,50847308.0
4019,CHN,CRI,Fuel,1607323.0
4020,CHN,ALB,Leather,22411860.0
4021,CHN,PRY,Chemicals,68339953.0
4022,CHN,STP,Minerals,65042.0
4023,CHN,DJI,Agriculture,88148.0
4024,CHN,LVA,Metals,20139911.0
4025,CHN,DNK,Food,63758445.0
4026,CHN,PER,Metals,294297095.0
4027,CHN,RWA,Wood,730346.0
4028,CHN,CZE,Electricals,5663975511.0
4029,CHN,SRB,Chemicals,67314693.0
4030,CHN,BLR,Machinery,128178909.0
4031,CHN,ZWE,Vehicles,12478799.0
4032,CHN,ISR,Minerals,120024641.0
4033,CHN,AFG,Minerals,2539893.0
4034,CHN,CYM,Fuel,676371.0
4035,CHN,BDI,Agriculture,4365.0
4036,CHN,IRN,Vehicles,1076054933.0
4037,CHN,VNM,Metals,1555392917.0
4038,CHN,SYR,Vehicles,147315947.0
4039,CHN,DEU,Manufacturing,3737368784.0
4040,CHN,HKG,Business Services,2557.0
4041,CHN,CAN,Metals,1266545585.0
4042,CHN,PRY,Textiles,89265280.0
4043,CHN,GNB,Plastics,296083.0
4044,CHN,ZMB,Other,18676300.0
4045,CHN,COD,Business Services,114.0
4046,CHN,UGA,Textiles,46893640.0
4047,CHN,NER,Electricals,61541474.0
4048,CHN,BRN,Plastics,8643793.0
4049,CHN,COM,Manufacturing,354037.0
4050,CHN,ETH,Food,6224849.0
4051,CHN,SWZ,Vehicles,395311.0
4052,CHN,BRA,Fuel,99941749.0
4053,CHN,KOR,Fuel,338929550.0
4054,CHN,GNB,Food,788134.0
4055,CHN,ATG,Leather,675354.0
4056,CHN,PHL,Manufacturing,481551624.0
4057,CHN,GRD,Vehicles,429522.0
4058,CHN,FRO,Paper,275954.0
4059,CHN,GRC,Wood,20773016.0
4060,CHN,GTM,Wood,4131144.0
4061,CHN,SRB,Textiles,128652809.0
4062,CHN,ETH,Plastics,97916810.0
4063,CHN,CHN,Electricals,44480763038.0
4064,CHN,GBR,Minerals,810470393.0
4065,CHN,BGD,Other,247541953.0
4066,CHN,TCA,Manufacturing,48939.0
4067,CHN,TCD,Machinery,39216946.0
4068,CHN,BRN,Food,4835684.0
4069,CHN,XXX,Mining,1086793.0
4070,CHN,RWA,Plastics,8908474.0
4071,CHN,AFG,Manufacturing,4143470.0
4072,CHN,MRT,Other,12675712.0
4073,CHN,SEN,Chemicals,27334995.0
4074,CHN,ISR,Manufacturing,212973691.0
4075,CHN,GRL,Metals,1389015.0
4076,CHN,ARM,Electricals,52877316.0
4077,CHN,KWT,Electricals,101969795.0
4078,CHN,SLB,Vehicles,942166.0
4079,CHN,DEU,Minerals,1063977384.0
4080,CHN,MNE,Chemicals,5808298.0
4081,CHN,CIV,Paper,5590116.0
4082,CHN,QAT,Business Services,640.0
4083,CHN,HUN,Vehicles,26944558.0
4084,CHN,WSM,Minerals,1195042.0
4085,CHN,BIH,Mining,204690.0
4086,CHN,GIB,Chemicals,2742.0
4087,CHN,BLR,Paper,5681079.0
4088,CHN,BMU,Agriculture,120.0
4089,CHN,RWA,Food,272396.0
4090,CHN,DNK,Wood,27271462.0
4091,CHN,BRB,Other,1116294.0
4092,CHN,STP,Manufacturing,277768.0
4093,CHN,MSR,Electricals,135665.0
4094,CHN,KAZ,Business Services,334533.0
4095,CHN,BHS,Other,10493854.0
4096,CHN,STP,Fuel,2644.0
4097,CHN,ESP,Food,372502914.0
4098,CHN,ALB,Mining,7495.0
4099,CHN,CRI,Minerals,11628711.0
4100,CHN,BGR,Mining,330195.0
4101,CHN,GRL,Vehicles,2038273.0
4102,CHN,BTN,Wood,46910.0
4103,CHN,SLB,Metals,2689320.0
4104,CHN,CHL,Plastics,258321357.0
4105,CHN,TUN,Agriculture,6145347.0
4106,CHN,MWI,Food,420344.0
4107,CHN,NAM,Mining,37500.0
4108,CHN,URY,Machinery,136600473.0
4109,CHN,KIR,Machinery,117775.0
4110,CHN,LUX,Mining,280641.0
4111,CHN,MHL,Machinery,4776421.0
4112,CHN,PYF,Minerals,3629214.0
4113,CHN,HUN,Metals,108344800.0
4114,CHN,ANT,Chemicals,1113211.0
4115,CHN,AUT,Wood,26866762.0
4116,CHN,SVN,Chemicals,77456593.0
4117,CHN,CHL,Food,38049750.0
4118,CHN,SVK,Paper,13100593.0
4119,CHN,JOR,Textiles,385449763.0
4120,CHN,ESP,Plastics,586845933.0
4121,CHN,CYM,Minerals,105883.0
4122,CHN,ZAF,Machinery,1035491733.0
4123,CHN,AFG,Fuel,314110.0
4124,CHN,ISR,Fuel,554450.0
4125,CHN,MAR,Machinery,599215419.0
4126,CHN,MWI,Plastics,5352817.0
4127,CHN,AGO,Paper,16981786.0
4128,CHN,CAN,Vehicles,922834222.0
4129,CHN,PHL,Fuel,669623705.0
4130,CHN,NFK,Metals,182177.0
4131,CHN,MNG,Wood,2551235.0
4132,CHN,GNQ,Machinery,51364624.0
4133,CHN,LAO,Food,4313083.0
4134,CHN,VEN,Leather,272073191.0
4135,CHN,SGP,Electricals,8288613531.0
4136,CHN,YEM,Electricals,114052154.0
4137,CHN,BRA,Manufacturing,427402041.0
4138,CHN,KOR,Manufacturing,1730973939.0
4139,CHN,AND,Other,215606.0
4140,CHN,MDV,Leather,1088441.0
4141,CHN,MLT,Paper,1974042.0
4142,CHN,AZE,Leather,3575491.0
4143,CHN,NCL,Paper,1989013.0
4144,CHN,NIC,Textiles,102661802.0
4145,CHN,VCT,Leather,1032277.0
4146,CHN,LAO,Plastics,11285221.0
4147,CHN,SWZ,Metals,382136.0
4148,CHN,COM,Fuel,6269.0
4149,CHN,SWE,Mining,10669873.0
4150,CHN,RUS,Other,3899818740.0
4151,CHN,SAU,Wood,20450191.0
4152,CHN,COK,Leather,670.0
4153,CHN,GRD,Metals,2023994.0
4154,CHN,VGB,Textiles,20055.0
4155,CHN,DMA,Leather,455479.0
4156,CHN,BHR,Machinery,93455838.0
4157,CHN,SDN,Machinery,294276928.0
4158,CHN,MOZ,Business Services,943.0
4159,CHN,ANT,Electricals,1259405.0
4160,CHN,DJI,Vehicles,15882737.0
4161,CHN,TON,Manufacturing,352946.0
4162,CHN,FSM,Machinery,345149.0
4163,CHN,IRQ,Food,6557085.0
4164,CHN,GHA,Fuel,911154.0
4165,CHN,ZWE,Agriculture,121022.0
4166,CHN,HRV,Mining,6383877.0
4167,CHN,BDI,Vehicles,2175004.0
4168,CHN,IRN,Agriculture,58652243.0
4169,CHN,MEX,Business Services,4928.0
4170,CHN,PNG,Minerals,19476633.0
4171,CHN,GUY,Food,693841.0
4172,CHN,SYR,Agriculture,22833696.0
4173,CHN,CHE,Business Services,600.0
4174,CHN,TGO,Fuel,742049.0
4175,CHN,IRQ,Plastics,61533116.0
4176,CHN,MMR,Wood,932636.0
4177,CHN,ARG,Mining,9298187.0
4178,CHN,GUY,Plastics,5582576.0
4179,CHN,ARE,Agriculture,203347618.0
4180,CHN,MAC,Leather,37885158.0
4181,CHN,SVN,Electricals,329795076.0
4182,CHN,MYS,Mining,121975527.0
4183,CHN,MYT,Manufacturing,1939784.0
4184,CHN,BWA,Vehicles,29746265.0
4185,CHN,LBY,Minerals,118927176.0
4186,CHN,CMR,Wood,996289.0
4187,CHN,BEL,Paper,153655355.0
4188,CHN,PRK,Paper,25126607.0
4189,CHN,TZA,Manufacturing,19965352.0
4190,CHN,SGP,Chemicals,831484888.0
4191,CHN,YEM,Chemicals,53497031.0
4192,CHN,COG,Mining,736211.0
4193,CHN,LBR,Textiles,4710439.0
4194,CHN,SLE,Textiles,3564731.0
4195,CHN,LTU,Leather,18769795.0
4196,CHN,COL,Metals,246763204.0
4197,CHN,TTO,Minerals,17883198.0
4198,CHN,ECU,Minerals,42297271.0
4199,CHN,MLI,Manufacturing,890853.0
4200,CHN,PAN,Agriculture,3543876.0
4201,CHN,PSE,Paper,1297288.0
4202,CHN,ERI,Textiles,1105652.0
4203,CHN,EST,Textiles,144489746.0
4204,CHN,DOM,Fuel,9852763.0
4205,CHN,BOL,Vehicles,24969663.0
4206,CHN,FJI,Leather,3783760.0
4207,CHN,TUR,Other,2060301785.0
4208,CHN,KEN,Paper,14466615.0
4209,CHN,GIN,Leather,10672223.0
4210,CHN,BEN,Other,19903718.0
4211,CHN,,Fuel,49273856.0
4212,CHN,LKA,Agriculture,35238660.0
4213,CHN,NOR,Leather,283217240.0
4214,CHN,GAB,Plastics,12727133.0
4215,CHN,JPN,Food,5294952387.0
4216,CHN,NPL,Agriculture,12590966.0
4217,CHN,,Manufacturing,433957357.0
4218,CHN,BWA,Metals,45765755.0
4219,CHN,BLZ,Plastics,5449682.0
4220,CHN,NER,Chemicals,17161730.0
4221,CHN,LBN,Machinery,156133924.0
4222,CHN,JAM,Leather,14118784.0
4223,CHN,MLI,Fuel,57826.0
4224,CHN,SOM,Minerals,732345.0
4225,CHN,ITA,Food,273935209.0
4226,CHN,LSO,Paper,321995.0
4227,CHN,CAF,Plastics,990607.0
4228,CHN,COL,Vehicles,123772020.0
4229,CHN,BFA,Machinery,10948011.0
4230,CHN,DOM,Manufacturing,57462791.0
4231,CHN,CZE,Textiles,721983506.0
4232,CHN,BLZ,Food,590819.0
4233,CHN,TZA,Fuel,643153.0
4234,CHN,CHN,Chemicals,1834543960.0
4235,CHN,THA,Mining,131171754.0
4236,CHN,GAB,Food,4696017.0
4237,CHN,BOL,Metals,45042521.0
4238,CHN,JPN,Plastics,3579802757.0
4239,CHN,CAF,Food,247912.0
4240,CHN,ITA,Plastics,750715067.0
4241,CHN,IRL,Business Services,3757.0
4242,CHN,SUR,Wood,1236916.0
4243,CHN,SLV,Leather,23096892.0
4244,CHN,CYP,Mining,220220.0
4245,CHN,KGZ,Mining,685769.0
4246,CHN,VUT,Mining,271209.0
4247,CHN,MYT,Fuel,1546.0
4248,CHN,LVA,Agriculture,3379105.0
4249,CHN,DJI,Metals,35710784.0
4250,CHN,PER,Agriculture,2730114.0
4251,CHN,MNE,Electricals,22481191.0
4252,CHN,BDI,Metals,4519921.0
4253,CHN,USA,Textiles,30166847206.0
4254,CHN,ARM,Chemicals,19392627.0
4255,CHN,HND,Machinery,24060498.0
4256,CHN,KWT,Chemicals,33906073.0
4257,CHN,GMB,Plastics,4700811.0
4258,CHN,MKD,Textiles,39084753.0
4259,CHN,ABW,Leather,921583.0
4260,CHN,MUS,Paper,12918978.0
4261,CHN,VNM,Agriculture,297928851.0
4262,CHN,SEN,Electricals,39104823.0
4263,CHN,KNA,Wood,15337.0
4264,CHN,IND,Mining,165646727.0
4265,CHN,NZL,Leather,197678806.0
4266,CHN,MSR,Chemicals,3553.0
4267,CHN,MDA,Agriculture,3903487.0
4268,CHN,TKM,Leather,1067404.0
4269,CHN,TGO,Manufacturing,9970888.0
4270,CHN,TON,Fuel,356776.0
4271,CHN,MAC,Utilities,195266442.0
4272,CHN,GMB,Food,27315161.0
4273,CHN,DZA,Wood,10805954.0
4274,CHN,GHA,Manufacturing,111883761.0
4275,CHN,GIB,Electricals,34320.0
4276,CHN,ANT,Paper,115562.0
4277,CHN,PYF,Plastics,7844711.0
4278,CHN,BRB,Agriculture,507858.0
4279,CHN,TUV,Other,360546.0
4280,CHN,BHS,Agriculture,53392.0
4281,CHN,DNK,Fuel,1585650.0
4282,CHN,GNQ,Textiles,3451974.0
4283,CHN,ISL,Vehicles,3062311.0
4284,CHN,BMU,Other,2207997.0
4285,CHN,NIC,Machinery,21467508.0
4286,CHN,CHL,Minerals,101243496.0
4287,CHN,GEO,Vehicles,18943338.0
4288,CHN,CRI,Plastics,33540979.0
4289,CHN,BTN,Manufacturing,229257.0
4290,CHN,MOZ,Leather,29948127.0
4291,CHN,MWI,Minerals,3011008.0
4292,CHN,AGO,Chemicals,48246842.0
4293,CHN,VEN,Business Services,4008.0
4294,CHN,CUB,Vehicles,143615773.0
4295,CHN,PYF,Food,4566476.0
4296,CHN,BHR,Textiles,66647186.0
4297,CHN,MRT,Agriculture,12010667.0
4298,CHN,CRI,Food,9052459.0
4299,CHN,CYM,Plastics,355238.0
4300,CHN,ESP,Minerals,449456274.0
4301,CHN,SDN,Textiles,301931082.0
4302,CHN,AUT,Manufacturing,541784910.0
4303,CHN,SVK,Chemicals,44455889.0
4304,CHN,VGB,Machinery,17039.0
4305,CHN,SVN,Paper,10064343.0
4306,CHN,HKG,Mining,633955511.0
4307,CHN,NCL,Chemicals,2327359.0
4308,CHN,KOR,Wood,199418475.0
4309,CHN,BRA,Wood,9334856.0
4310,CHN,MLT,Chemicals,25973220.0
4311,CHN,BGD,Agriculture,159061917.0
4312,CHN,BEL,Electricals,2262147082.0
4313,CHN,PRK,Electricals,109377929.0
4314,CHN,MHL,Textiles,118893.0
4315,CHN,GTM,Fuel,5763818.0
4316,CHN,GRC,Fuel,1646023.0
4317,CHN,MNG,Manufacturing,45148150.0
4318,CHN,NLD,Vehicles,731049611.0
4319,CHN,URY,Textiles,106537345.0
4320,CHN,KIR,Textiles,417512.0
4321,CHN,JOR,Machinery,186705406.0
4322,CHN,PSE,Electricals,14527485.0
4323,CHN,ZAF,Textiles,1034245007.0
4324,CHN,AUS,Metals,2152645156.0
4325,CHN,IDN,Vehicles,1302846847.0
4326,CHN,FIN,Vehicles,49937649.0
4327,CHN,ZMB,Agriculture,83277.0
4328,CHN,LAO,Minerals,3632732.0
4329,CHN,KEN,Electricals,136425606.0
4330,CHN,SAU,Manufacturing,610791269.0
4331,CHN,MAR,Textiles,804854386.0
4332,CHN,COM,Wood,18377.0
4333,CHN,GBR,Food,295763688.0
4334,CHN,BRN,Minerals,11823379.0
4335,CHN,SAU,Fuel,5849071.0
4336,CHN,NLD,Metals,1359171018.0
4337,CHN,KAZ,Leather,24079623.0
4338,CHN,LSO,Electricals,2079024.0
4339,CHN,GNB,Minerals,521853.0
4340,CHN,RUS,Agriculture,564301846.0
4341,CHN,GRC,Manufacturing,308206579.0
4342,CHN,GTM,Manufacturing,46602527.0
4343,CHN,MNG,Fuel,33831127.0
4344,CHN,LCA,Leather,209906.0
4345,CHN,PHL,Wood,21418132.0
4346,CHN,AUS,Vehicles,1252770050.0
4347,CHN,IDN,Metals,3637121448.0
4348,CHN,ETH,Minerals,49751136.0
4349,CHN,GBR,Plastics,1645097955.0
4350,CHN,FRO,Chemicals,684214.0
4351,CHN,FIN,Metals,184262404.0
4352,CHN,QAT,Leather,12192357.0
4353,CHN,AUT,Fuel,1142020.0
4354,CHN,UGA,Machinery,58386467.0
4355,CHN,MNE,Paper,1042277.0
4356,CHN,CIV,Chemicals,40699694.0
4357,CHN,ATG,Business Services,1445.0
4358,CHN,ISL,Metals,16188374.0
4359,CHN,DEU,Plastics,1662760725.0
4360,CHN,PRY,Machinery,85833016.0
4361,CHN,WSM,Food,4748731.0
4362,CHN,ISR,Wood,31322959.0
4363,CHN,AFG,Wood,69263.0
4364,CHN,MUS,Electricals,60862436.0
4365,CHN,GEO,Metals,9874457.0
4366,CHN,SEN,Paper,3560969.0
4367,CHN,MOZ,Utilities,140.0
4368,CHN,RWA,Minerals,4414407.0
4369,CHN,UKR,Mining,13576900.0
4370,CHN,DEU,Food,520274176.0
4371,CHN,CUB,Metals,126178056.0
4372,CHN,COD,Leather,17152533.0
4373,CHN,TCD,Textiles,2700687.0
4374,CHN,DNK,Manufacturing,510227326.0
4375,CHN,SRB,Machinery,87247832.0
4376,CHN,WSM,Plastics,1407037.0
4377,CHN,TUN,Other,198019031.0
4378,CHN,BLR,Chemicals,123738020.0
4379,CHN,GIB,Paper,2.0
4380,CHN,NZL,Business Services,338.0
4381,CHN,TUR,Agriculture,82400522.0
4382,CHN,CAF,Minerals,2245426.0
4383,CHN,CPV,Mining,13.0
4384,CHN,LSO,Chemicals,187421.0
4385,CHN,TKM,Business Services,13769.0
4386,CHN,DOM,Wood,3947803.0
4387,CHN,BEN,Agriculture,6501127.0
4388,CHN,SOM,Plastics,2823220.0
4389,CHN,NER,Paper,1070455.0
4390,CHN,PAN,Other,149186120.0
4391,CHN,BLZ,Minerals,493586.0
4392,CHN,USA,Machinery,21854152613.0
4393,CHN,GAB,Minerals,30090237.0
4394,CHN,MKD,Machinery,27515593.0
4395,CHN,,Wood,59010706.0
4396,CHN,HND,Textiles,39717878.0
4397,CHN,SUR,Manufacturing,12880744.0
4398,CHN,ROM,Mining,1512904.0
4399,CHN,SOM,Food,444029.0
4400,CHN,ITA,Minerals,576722909.0
4401,CHN,CMR,Fuel,541554.0
4402,CHN,FRA,Vehicles,832949458.0
4403,CHN,FRO,Electricals,7966161.0
4404,CHN,SYC,Leather,254258.0
4405,CHN,CHN,Paper,346571556.0
4406,CHN,JPN,Minerals,1927706156.0
4407,CHN,MDG,Metals,66368628.0
4408,CHN,ARE,Other,2684883953.0
4409,CHN,MUS,Chemicals,22847872.0
4410,CHN,OMN,Mining,7661782.0
4411,CHN,KNA,Manufacturing,305210.0
4412,CHN,MMR,Fuel,76099347.0
4413,CHN,ARM,Paper,5328051.0
4414,CHN,HTI,Metals,10761756.0
4415,CHN,KWT,Paper,18305026.0
4416,CHN,GMB,Minerals,6990905.0
4417,CHN,IRL,Leather,169532620.0
4418,CHN,CIV,Electricals,54497760.0
4419,CHN,BFA,Textiles,27009199.0
4420,CHN,KHM,Mining,8301001.0
4421,CHN,LBN,Textiles,221571456.0
4422,CHN,NOR,Business Services,865.0
4423,CHN,SMR,Leather,126576.0
4424,CHN,BLR,Electricals,211900554.0
4425,CHN,IRN,Other,671426064.0
4426,CHN,PRT,Mining,1020372.0
4427,CHN,GHA,Wood,5577941.0
4428,CHN,DZA,Manufacturing,94916220.0
4429,CHN,CZE,Machinery,508131248.0
4430,CHN,SYR,Other,145618411.0
4431,CHN,UZB,Mining,2531404.0
4432,CHN,ZWE,Other,38466535.0
4433,CHN,POL,Mining,27293957.0
4434,CHN,MSR,Paper,115.0
4435,CHN,TGO,Wood,180575.0
4436,CHN,PNG,Plastics,42872219.0
4437,CHN,TJK,Leather,152185783.0
4438,CHN,HTI,Vehicles,19265967.0
4439,CHN,FJI,Business Services,204.0
4440,CHN,TON,Wood,86660.0
4441,CHN,NGA,Mining,10513068.0
4442,CHN,MDA,Other,61138656.0
4443,CHN,SLE,Machinery,4228101.0
4444,CHN,DZA,Fuel,1811835.0
4445,CHN,LBR,Machinery,8866278.0
4446,CHN,EST,Machinery,68084198.0
4447,CHN,SVK,Electricals,1216504370.0
4448,CHN,PNG,Food,13095148.0
4449,CHN,GUY,Minerals,2703678.0
4450,CHN,ERI,Machinery,4020162.0
4451,CHN,VNM,Other,2726251402.0
4452,CHN,PAK,Mining,4830034.0
4453,CHN,PER,Other,741013668.0
4454,CHN,LVA,Other,44595978.0
4455,CHN,AGO,Electricals,264837887.0
4456,CHN,IRQ,Minerals,83641539.0
4457,CHN,KNA,Fuel,17.0
4458,CHN,MMR,Manufacturing,31252841.0
4459,CHN,PLW,Leather,1475.0
4460,CHN,TTO,Plastics,21412286.0
4461,CHN,TZA,Wood,3992536.0
4462,CHN,ECU,Plastics,85915008.0
4463,CHN,FSM,Textiles,129019.0
4464,CHN,SGP,Paper,174866343.0
4465,CHN,YEM,Paper,6787478.0
4466,CHN,LBY,Plastics,152493114.0
4467,CHN,PRK,Chemicals,128842374.0
4468,CHN,BEL,Chemicals,881860267.0
4469,CHN,SUR,Fuel,8487.0
4470,CHN,MLT,Electricals,23284243.0
4471,CHN,CMR,Manufacturing,34325289.0
