country1,country2,mindist
KEN,CRI,12836.264674035601
KEN,CUB,11733.9457307758
KEN,SLV,13293.3318412391
KEN,HND,12784.7363899435
KEN,NIC,12784.7363899435
KEN,PAN,12277.8737236099
KEN,ATG,10481.0888284544
KEN,KNA,10583.770318352801
KEN,ISL,7678.248457206991
KEN,IRL,6459.97054158063
KEN,GBR,5994.3497028885595
KEN,CPV,6326.96870711077
KEN,CIV,4059.86614575385
KEN,GHA,3641.59545452538
KEN,LBR,4595.96861936617
KEN,PRT,5570.3960687935305
KEN,ESP,4929.09434311875
KEN,BFA,3581.03935939521
KEN,GIN,4629.1192315588705
KEN,GNB,5317.15561427753
KEN,MLI,3522.20009262313
KEN,SEN,5071.47791602459
KEN,SLE,4917.12042191654
KEN,GMB,5347.35319465512
KEN,DJI,748.0354760454401
KEN,ERI,916.2701698863079
KEN,ETH,0.0
KEN,MNG,6586.107917822671
KEN,SDN,0.0
KEN,UGA,0.0
KEN,IRQ,2784.0280175247303
KEN,JOR,2714.89067936017
KEN,KAZ,4303.26993701671
KEN,NOR,6326.69091559455
KEN,RUS,4140.015504699771
KEN,SWE,5907.02150090284
KEN,DZA,3184.04340512849
KEN,AND,5290.93759723539
KEN,CMR,1983.2731297380399
KEN,CAF,731.0939494255119
KEN,TUN,3834.9478648357203
KEN,BEN,3398.49088560535
KEN,GNQ,2512.44168297659
KEN,KIR,17774.2233440312
KEN,NER,2459.48221928878
KEN,NGA,2281.4218631701397
KEN,STP,3021.3688234703804
KEN,TGO,3576.03291214563
KEN,ALB,4129.12093950701
KEN,BIH,4485.18284984466
KEN,HRV,4466.37305948761
KEN,ITA,4054.8491276123295
KEN,MKD,4206.376733401379
KEN,MLT,4005.84184872017
KEN,SMR,4857.43767524976
KEN,BGR,4146.2484734993295
KEN,CYP,3329.64860690484
KEN,GEO,4081.90010882177
KEN,GRC,3467.0400177193296
KEN,LBN,3148.03881232731
KEN,TUR,3449.19451108076
KEN,AUT,4990.28427642777
KEN,CZE,5144.99683699863
KEN,DNK,5844.1493782361795
KEN,HUN,4783.54447814554
KEN,POL,5033.052582128061
KEN,SVK,4985.56478985211
KEN,SVN,4886.89700040573
KEN,BEL,5654.90693138803
KEN,FRA,4776.41953159164
KEN,LUX,5622.95007575061
KEN,NLD,5752.91914848567
KEN,CHE,5168.8861532682395
KEN,BLR,5175.93339996301
KEN,EST,5894.883198897121
KEN,FIN,6191.98612396787
KEN,LVA,5698.0542638984
KEN,LTU,5532.166708358171
KEN,MDA,4558.5178751946005
KEN,ROU,4367.44187667555
KEN,UKR,4402.273113873401
KEN,MDV,3506.7173230603603
KEN,OMN,1859.00249532795
KEN,SOM,0.0
KEN,LKA,4207.43205651565
KEN,TKM,3887.7604601786798
KEN,UZB,4364.29360689579
KEN,YEM,973.098913589695
KEN,ARM,3859.9403412089205
KEN,AZE,3854.7409875823296
KEN,BHR,2583.3755246170003
KEN,IRN,2810.18623941283
KEN,KWT,2777.61410266826
KEN,QAT,2478.12877957526
KEN,SAU,1352.9567736573101
KEN,ARE,2389.21250506296
KEN,AFG,3488.48351140187
KEN,KGZ,4804.7858071644205
KEN,NPL,4875.21872127708
KEN,PAK,3149.5875274212394
KEN,TJK,4514.57331052297
KEN,BGD,5439.72748300803
KEN,BTN,5593.597525460749
KEN,BRN,8010.55149249624
KEN,JPN,8999.86519164588
KEN,PRK,9079.243905746
KEN,PLW,10251.4662941588
KEN,PHL,8311.94125496195
KEN,KOR,9231.77570566275
KEN,KHM,6715.8214254335
KEN,LAO,6548.67370813025
KEN,MMR,5755.324631629251
KEN,THA,6236.136038454019
KEN,VNM,6790.34261829266
KEN,MHL,13991.674058601899
KEN,FSM,12848.1991662801
KEN,BWA,2076.38356298377
KEN,BDI,403.16680530242303
KEN,KEN,0.0
KEN,RWA,351.373401873881
KEN,ZMB,831.9218046063229
KEN,ZWE,1493.04159008531
KEN,COM,858.7996257544321
KEN,LSO,2867.17504697805
KEN,MWI,769.491479967041
KEN,MOZ,654.71923485171
KEN,ZAF,2134.15544598633
KEN,SWZ,2475.35724513302
KEN,AGO,1513.4905629863401
KEN,COG,1709.26808849289
KEN,COD,350.11996216233706
KEN,FJI,14711.8676379975
KEN,GAB,2159.63448985458
KEN,NAM,2075.76426423841
KEN,NZL,12034.289586556999
KEN,MDG,1340.14898033641
KEN,MUS,2597.92872239043
KEN,SYC,1569.79263810428
KEN,AUS,8098.2567399485
KEN,NRU,13911.696009366598
KEN,PNG,11024.3434917132
KEN,SLB,12662.418775318798
KEN,TUV,15202.3020919847
KEN,VUT,13709.5413174923
KEN,CAN,9408.0570772245
KEN,DEU,5167.18780326229
KEN,CHN,4897.96287025796
KEN,MYS,6405.37576800164
KEN,SGP,6874.103581561059
KEN,IDN,5916.8110379010905
KEN,LBY,1881.0032468961801
KEN,TCD,1433.1446115793399
KEN,ISR,2749.7746284480895
KEN,SYR,3062.2569602443104
KEN,EGY,1923.1509406480802
KEN,IND,3548.5678403107795
KEN,USA,10538.7170326804
KEN,TZA,0.0
KEN,MAR,4789.96558458114
KEN,MRT,4497.148641131479
RWA,GUY,9509.43306176978
RWA,SUR,9242.000815769921
RWA,TTO,10042.935476389699
RWA,VEN,9909.822498037869
RWA,WSM,16882.399393421598
RWA,TON,16166.7190385503
RWA,ARG,9148.95447308307
RWA,BOL,9552.03956031155
RWA,BRA,7080.683543985179
RWA,CHL,10141.9586335722
RWA,ECU,11580.331271015
RWA,PRY,9206.49563761082
RWA,PER,10763.0055114767
RWA,URY,9109.77431734708
RWA,GTM,12987.9420109208
RWA,MEX,12768.289574048798
RWA,BRB,9892.93923941256
RWA,DMA,10100.1570600023
RWA,GRD,10125.325649613
RWA,LCA,10060.5528409659
RWA,VCT,10082.9176176281
RWA,DOM,10862.660318356899
RWA,HTI,11215.5040927032
RWA,JAM,11700.629364865601
RWA,BHS,11345.10445216
RWA,BLZ,12944.2412456099
RWA,COL,10662.382782818
RWA,CRI,12414.1133983969
RWA,CUB,11465.9450263891
RWA,SLV,12950.207839570301
RWA,HND,12450.268058765601
RWA,NIC,12450.268058765601
RWA,PAN,11825.5564623343
RWA,ATG,10151.2380261811
RWA,KNA,10256.2442501262
RWA,ISL,8117.72787224532
RWA,IRL,6819.2459549599
RWA,GBR,6393.9606775014
RWA,CPV,6025.51882229452
RWA,CIV,3610.85684319127
RWA,GHA,3217.0950463413105
RWA,LBR,4116.297050717621
RWA,PRT,5715.631317202789
RWA,ESP,5234.514091767729
RWA,BFA,3323.67061833593
RWA,GIN,4224.83979216492
RWA,GNB,4961.95482335466
RWA,MLI,3386.98963895073
RWA,SEN,4739.82543959007
RWA,SLE,4502.40160149671
RWA,GMB,5024.934079155871
RWA,DJI,1836.9392387606301
RWA,ERI,1823.9216615202104
RWA,ETH,875.3830445756
RWA,MNG,7781.93980805023
RWA,SDN,505.789225188426
RWA,UGA,0.0
RWA,IRQ,3676.2759535427504
RWA,JOR,3396.69877244258
RWA,KAZ,5230.98268808406
RWA,NOR,6840.915957449511
RWA,RUS,4987.8622392997795
RWA,SWE,6420.749194243621
RWA,DZA,3344.44483671607
RWA,AND,5602.655088327199
RWA,CMR,1485.5833432353602
RWA,CAF,744.621359654995
RWA,TUN,4082.34430593117
RWA,BEN,3062.94980718989
RWA,GNQ,1984.9827505084197
RWA,KIR,19101.4010621626
RWA,NER,2417.19061842473
RWA,NGA,2156.83130998567
RWA,STP,2477.45456021148
RWA,TGO,3157.5806949103003
RWA,ALB,4618.15302897383
RWA,BIH,4970.43288090662
RWA,HRV,4951.35953145482
RWA,ITA,4457.96000618543
RWA,MKD,4721.02877283933
RWA,MLT,4393.7261773119
RWA,SMR,5289.7055311307395
RWA,BGR,4706.0161319974395
RWA,CYP,3958.9919890206
RWA,GEO,4842.21616089127
RWA,GRC,4012.8349804430604
RWA,LBN,3807.2158644970796
RWA,TUR,4107.374238486479
RWA,AUT,5473.14250590366
RWA,CZE,5647.232983091801
RWA,DNK,6361.902673565611
RWA,HUN,5307.8310320075
RWA,POL,5586.0160953818795
RWA,SVK,5519.52656061539
RWA,SVN,5355.82713083669
RWA,BEL,6073.62876760151
RWA,FRA,5154.55746453589
RWA,LUX,6044.60327116875
RWA,NLD,6182.013685855401
RWA,CHE,5596.04653296771
RWA,BLR,5789.44362941532
RWA,EST,6493.64727778181
RWA,FIN,6772.39290988448
RWA,LVA,6290.57557682764
RWA,LTU,6107.83032466655
RWA,MDA,5149.03100150288
RWA,ROU,4959.0202691020595
RWA,UKR,5038.62176990578
RWA,MDV,4705.69239651563
RWA,OMN,3172.56678401005
RWA,SOM,1134.89200771317
RWA,LKA,5526.2828097359
RWA,TKM,4890.59509874174
RWA,UZB,5354.6897422891
RWA,YEM,2097.30380736894
RWA,ARM,4699.18189677963
RWA,AZE,4689.65647986916
RWA,BHR,3679.37429888115
RWA,IRN,3916.0032171213597
RWA,KWT,3752.3220770857106
RWA,QAT,3606.3041281297296
RWA,SAU,2338.61199649937
RWA,ARE,3581.60148013214
RWA,AFG,4707.73349879313
RWA,KGZ,5988.6598993936705
RWA,NPL,6230.731144009871
RWA,PAK,4443.3753754708005
RWA,TJK,5715.375226757671
RWA,BGD,6818.2836132803195
RWA,BTN,6967.68605250125
RWA,BRN,9286.09087891093
RWA,JPN,10378.4638830353
RWA,PRK,10422.178126410101
RWA,PLW,11554.097785663602
RWA,PHL,9617.42618553673
RWA,KOR,10591.7166600405
RWA,KHM,8060.82800478798
RWA,LAO,7923.5113435701005
RWA,MMR,7133.982309724659
RWA,THA,7557.755843301949
RWA,VNM,8168.405047233559
RWA,MHL,15318.430947513702
RWA,FSM,14160.5244443414
RWA,BWA,1712.41649650334
RWA,BDI,0.0
RWA,KEN,351.373401873881
RWA,RWA,0.0
RWA,ZMB,607.4739610042669
RWA,ZWE,1413.3207002682097
RWA,COM,1697.6312872802403
RWA,LSO,2845.8533533905497
RWA,MWI,809.423550567307
RWA,MOZ,1101.2515216466302
RWA,ZAF,2133.2532336107197
RWA,SWZ,2541.5867689132397
RWA,AGO,945.21364348106
RWA,COG,1252.47042890505
RWA,COD,4.24086068548582
RWA,FJI,15713.361039578898
RWA,GAB,1607.2591904349401
RWA,NAM,1699.2039909734399
RWA,NZL,12739.3634233697
RWA,MDG,2136.04675828337
RWA,MUS,3497.27244783634
RWA,SYC,2738.5025682422697
RWA,AUS,9139.43007790366
RWA,NRU,15140.8303616617
RWA,PNG,12197.176051511102
RWA,SLB,13828.6321626672
RWA,TUV,16322.823346065601
RWA,VUT,14788.880132351202
RWA,CAN,9529.93620470663
RWA,DEU,5629.752535512211
RWA,CHN,6194.860572092441
RWA,MYS,7698.94712015542
RWA,SGP,8116.05674389663
RWA,IDN,7204.035350595749
RWA,LBY,2240.28539137785
RWA,TCD,1539.03127024596
RWA,ISR,3409.5836409543895
RWA,SYR,3750.02849938229
RWA,EGY,2548.73021270678
RWA,IND,4908.39815075211
RWA,USA,10624.185709539499
RWA,TZA,0.0
RWA,MAR,4915.54240427807
RWA,MRT,4265.41270007536
ZMB,GUY,8816.907761657221
ZMB,SUR,8592.347677301921
ZMB,TTO,9520.74923284955
ZMB,VEN,9342.88677748896
ZMB,WSM,15833.4718251814
ZMB,TON,15032.1172729651
ZMB,ARG,7831.76315352408
ZMB,BOL,8385.73848525876
ZMB,BRA,6234.042830346129
ZMB,CHL,8445.63009168117
ZMB,ECU,10758.420600858199
ZMB,PRY,7927.3710121809
ZMB,PER,9606.01925434182
ZMB,URY,7677.981799550791
ZMB,GTM,12533.6907807904
ZMB,MEX,12442.5183143933
ZMB,BRB,9436.032430690451
ZMB,DMA,9689.54095297256
ZMB,GRD,9637.51113870699
ZMB,LCA,9610.968361095122
ZMB,VCT,9619.48561222255
ZMB,DOM,10506.0799744463
ZMB,HTI,10843.929746715
ZMB,JAM,11310.671589547901
ZMB,BHS,11042.7826129681
ZMB,BLZ,12551.1291939593
ZMB,COL,9925.322737343371
ZMB,CRI,11818.0617211806
ZMB,CUB,11135.945982168501
ZMB,SLV,12444.8510332676
ZMB,HND,11982.0582557352
ZMB,NIC,11961.1600918822
ZMB,PAN,11205.4915280458
ZMB,ATG,9776.70534642633
ZMB,KNA,9881.44226506609
ZMB,ISL,8845.222393105609
ZMB,IRL,7504.953111016999
ZMB,GBR,7107.921120232891
ZMB,CPV,5875.86860789724
ZMB,CIV,3388.61891584437
ZMB,GHA,3117.56904981057
ZMB,LBR,3785.4421680228706
ZMB,PRT,6242.212457953729
ZMB,ESP,5909.885607222371
ZMB,BFA,3458.69740174646
ZMB,GIN,4039.2472220182503
ZMB,GNB,4796.1100052766205
ZMB,MLI,3671.3999536780602
ZMB,SEN,4631.01635639039
ZMB,SLE,4270.29377331075
ZMB,GMB,4908.36615281235
ZMB,DJI,2444.75523222223
ZMB,ERI,2559.6856110714602
ZMB,ETH,1516.7266790555
ZMB,MNG,8362.97953464918
ZMB,SDN,1290.04290557578
ZMB,UGA,748.137970538704
ZMB,IRQ,4393.1257186126095
ZMB,JOR,4168.2929899765395
ZMB,KAZ,5947.65634173558
ZMB,NOR,7605.992547486759
ZMB,RUS,5725.90319414835
ZMB,SWE,7198.86714731947
ZMB,DZA,3895.99847159933
ZMB,AND,6277.25948269741
ZMB,CMR,1638.4027402896697
ZMB,CAF,1498.55232406591
ZMB,TUN,4747.28987175125
ZMB,BEN,3020.01883036459
ZMB,GNQ,1916.6664025588602
ZMB,KIR,18143.680760001
ZMB,NER,2933.5301608216805
ZMB,NGA,2369.79560723457
ZMB,STP,2231.92675165927
ZMB,TGO,3086.34058540461
ZMB,ALB,5394.68437124581
ZMB,BIH,5742.64880112061
ZMB,HRV,5723.581199761179
ZMB,ITA,5192.42331208523
ZMB,MKD,5504.849267918211
ZMB,MLT,5120.54350368102
ZMB,SMR,6031.95242384624
ZMB,BGR,5493.79291089849
ZMB,CYP,4743.3276575798
ZMB,GEO,5603.35558460305
ZMB,GRC,4800.645803436621
ZMB,LBN,4584.6785726524395
ZMB,TUR,4891.357667154621
ZMB,AUT,6235.7010660387095
ZMB,CZE,6423.52108686557
ZMB,DNK,7142.263414017049
ZMB,HUN,6087.54558840218
ZMB,POL,6373.28982835794
ZMB,SVK,6301.607687213979
ZMB,SVN,6117.20042477286
ZMB,BEL,6801.755459746109
ZMB,FRA,5866.80515127673
ZMB,LUX,6774.692769253879
ZMB,NLD,6915.462612806421
ZMB,CHE,6325.684170558399
ZMB,BLR,6576.4451782613905
ZMB,EST,7281.69899370803
ZMB,FIN,7560.55680922193
ZMB,LVA,7078.787068203441
ZMB,LTU,6896.00423421229
ZMB,MDA,5937.22836742001
ZMB,ROU,5747.15896836628
ZMB,UKR,5822.19994604374
ZMB,MDV,4494.970546565511
ZMB,OMN,3634.0636110259998
ZMB,SOM,1273.60025488993
ZMB,LKA,5462.48799295329
ZMB,TKM,5580.643008208111
ZMB,UZB,6051.7195217385
ZMB,YEM,2698.90059431028
ZMB,ARM,5437.76111212584
ZMB,AZE,5431.95935357448
ZMB,BHR,4324.06800271803
ZMB,IRN,4568.626538689879
ZMB,KWT,4446.13501076436
ZMB,QAT,4237.59552943538
ZMB,SAU,3007.78118760738
ZMB,ARE,4164.2981658524295
ZMB,AFG,5269.23324764421
ZMB,KGZ,6584.22272541307
ZMB,NPL,6583.00360778824
ZMB,PAK,4922.744347003029
ZMB,TJK,6295.1740086359705
ZMB,BGD,7018.41978782594
ZMB,BTN,7237.71614898021
ZMB,BRN,9063.252673262621
ZMB,JPN,10487.6100741521
ZMB,PRK,10779.6760819723
ZMB,PLW,11343.537572513798
ZMB,PHL,9449.49605676829
ZMB,KOR,10864.6164839843
ZMB,KHM,8024.8392268137795
ZMB,LAO,8015.15800845333
ZMB,MMR,7284.421087531421
ZMB,THA,7436.675067142791
ZMB,VNM,8099.43463521877
ZMB,MHL,15074.6300976197
ZMB,FSM,13914.736620868201
ZMB,BWA,35.635776082328704
ZMB,BDI,439.497328437276
ZMB,KEN,831.9218046063229
ZMB,RWA,607.4739610042669
ZMB,ZMB,0.0
ZMB,ZWE,0.0
ZMB,COM,1047.9776646447801
ZMB,LSO,1177.68278696149
ZMB,MWI,0.0
ZMB,MOZ,0.0
ZMB,ZAF,515.635787977652
ZMB,SWZ,969.0334528983819
ZMB,AGO,0.0
ZMB,COG,1175.88758837541
ZMB,COD,0.0
ZMB,FJI,14696.222671008602
ZMB,GAB,1430.19011205257
ZMB,NAM,28.9123222889681
ZMB,NZL,11380.4578562305
ZMB,MDG,1211.9068884109101
ZMB,MUS,2655.2205780212803
ZMB,SYC,2478.48449820363
ZMB,AUS,8355.01931345222
ZMB,NRU,14683.5915439253
ZMB,PNG,11665.161375321399
ZMB,SLB,13269.9433906376
ZMB,TUV,15516.155767147
ZMB,VUT,13951.2309995508
ZMB,CAN,9899.6326508976
ZMB,DEU,6385.888915048929
ZMB,CHN,6633.8401114874205
ZMB,MYS,7544.06975490532
ZMB,SGP,7859.265872749159
ZMB,IDN,7023.71715588948
ZMB,LBY,2996.99250354558
ZMB,TCD,2152.77580921427
ZMB,ISR,4185.81600964705
ZMB,SYR,4521.4536866543
ZMB,EGY,3334.44618736949
ZMB,IND,5209.528397085101
ZMB,USA,10922.3991606396
ZMB,TZA,7.39798383376688
ZMB,MAR,5384.91774280852
ZMB,MRT,4363.08193612694
ZWE,GUY,9206.697539011491
ZWE,SUR,9002.01914944808
ZWE,TTO,9965.84979753813
ZWE,VEN,9749.123049515441
ZWE,WSM,15237.662716223898
ZWE,TON,14391.3668651986
ZWE,ARG,8080.00181433903
ZWE,BOL,8664.55463467305
ZWE,BRA,6585.248772915439
ZWE,CHL,8374.21311827961
ZWE,ECU,11093.786039363702
ZWE,PRY,8180.04684130062
ZWE,PER,9888.705389317009
ZWE,URY,7887.90559842932
ZWE,GTM,12973.2787053833
ZWE,MEX,12924.098672706
ZWE,BRB,9906.61671525333
ZWE,DMA,10172.5591324402
ZWE,GRD,10095.4444868113
ZWE,LCA,10082.3127979464
ZWE,VCT,10086.2224776414
ZWE,DOM,10998.3564690048
ZWE,HTI,11328.023187968001
ZWE,JAM,11785.143030168301
ZWE,BHS,11546.2595277708
ZWE,BLZ,13001.3336559697
ZWE,COL,10283.763639619001
ZWE,CRI,12203.1694833827
ZWE,CUB,11630.5050506302
ZWE,SLV,12865.456640460301
ZWE,HND,12423.298818533201
ZWE,NIC,12365.5824826773
ZWE,PAN,11598.8291805732
ZWE,ATG,10269.9813031509
ZWE,KNA,10373.7262053167
ZWE,ISL,9626.549918334671
ZWE,IRL,8272.09456131323
ZWE,GBR,7886.2118337212
ZWE,CPV,6455.199544719039
ZWE,CIV,3982.80499277914
ZWE,GHA,3730.67728474026
ZWE,LBR,4353.108167676271
ZWE,PRT,6976.13097606077
ZWE,ESP,6610.3122693986
ZWE,BFA,4116.13290315349
ZWE,GIN,4623.86529816978
ZWE,GNB,5382.16484861996
ZWE,MLI,4370.43288529365
ZWE,SEN,5227.9576355545205
ZWE,SLE,4850.139686914221
ZWE,GMB,5501.579792582929
ZWE,DJI,3195.7606348642103
ZWE,ERI,3368.79024897878
ZWE,ETH,2288.0020703611
ZWE,MNG,8997.78994920008
ZWE,SDN,2112.20582457987
ZWE,UGA,1563.00858578917
ZWE,IRQ,5185.29684376335
ZWE,JOR,4988.02874167361
ZWE,KAZ,6735.100719132271
ZWE,NOR,8398.02697157463
ZWE,RUS,6527.35591447572
ZWE,SWE,7992.690640042759
ZWE,DZA,4630.28448102314
ZWE,AND,7039.58481267583
ZWE,CMR,2376.09371354627
ZWE,CAF,2293.1197965049105
ZWE,TUN,5509.46825252316
ZWE,BEN,3641.5170711744704
ZWE,GNQ,2576.00735251229
ZWE,KIR,17536.8253253387
ZWE,NER,3683.1794635040296
ZWE,NGA,3083.4532072384495
ZWE,STP,2843.14379433427
ZWE,TGO,3704.3823842839
ZWE,ALB,6188.79910372575
ZWE,BIH,6536.31556609273
ZWE,HRV,6517.25459124456
ZWE,ITA,5979.839064149261
ZWE,MKD,6301.29360109106
ZWE,MLT,5906.168226889929
ZWE,SMR,6820.2905288808
ZWE,BGR,6302.181413586961
ZWE,CYP,5565.638391289251
ZWE,GEO,6414.76836797576
ZWE,GRC,5609.54537096136
ZWE,LBN,5406.14287676789
ZWE,TUR,5713.68016045775
ZWE,AUT,7027.61707833672
ZWE,CZE,7217.36866676982
ZWE,DNK,7936.26497675988
ZWE,HUN,6881.59069317011
ZWE,POL,7179.0401458156
ZWE,SVK,7095.84513899832
ZWE,SVN,6909.3012014100095
ZWE,BEL,7585.52157505109
ZWE,FRA,6647.04600597543
ZWE,LUX,7559.06553829307
ZWE,NLD,7700.64575653317
ZWE,CHE,7110.4491200433595
ZWE,BLR,7396.318731812371
ZWE,EST,8097.75522308145
ZWE,FIN,8371.161078399069
ZWE,LVA,7893.63503082004
ZWE,LTU,7706.87107407385
ZWE,MDA,6753.337363418471
ZWE,ROU,6563.800613441079
ZWE,UKR,6644.453113065921
ZWE,MDV,4743.53303308021
ZWE,OMN,4294.42670841753
ZWE,SOM,1907.63399154534
ZWE,LKA,5766.9523077489
ZWE,TKM,6351.31805969854
ZWE,UZB,6825.52280159635
ZWE,YEM,3441.06921333096
ZWE,ARM,6240.035171970369
ZWE,AZE,6236.413882082521
ZWE,BHR,5067.824199049311
ZWE,IRN,5294.99757202949
ZWE,KWT,5221.51505470036
ZWE,QAT,4964.24080637807
ZWE,SAU,3781.9818245667298
ZWE,ARE,4870.89835618757
ZWE,AFG,5951.517609426999
ZWE,KGZ,7271.286454434309
ZWE,NPL,7136.9266599301
ZWE,PAK,5566.93256284587
ZWE,TJK,6974.680263267621
ZWE,BGD,7451.89973091251
ZWE,BTN,7729.68772773029
ZWE,BRN,9218.32471850169
ZWE,JPN,10829.3040413644
ZWE,PRK,11278.2214961923
ZWE,PLW,11472.6720057717
ZWE,PHL,9632.56688265057
ZWE,KOR,11301.3670724919
ZWE,KHM,8298.37071168024
ZWE,LAO,8352.86821166315
ZWE,MMR,7631.49854558206
ZWE,THA,7679.108817763509
ZWE,VNM,8350.998393490301
ZWE,MHL,15050.7650719868
ZWE,FSM,13941.326206022
ZWE,BWA,0.0
ZWE,BDI,1234.21112336237
ZWE,KEN,1493.04159008531
ZWE,RWA,1413.3207002682097
ZWE,ZMB,0.0
ZWE,ZWE,0.0
ZWE,COM,1232.24159953214
ZWE,LSO,709.375370698093
ZWE,MWI,163.491574909934
ZWE,MOZ,0.0
ZWE,ZAF,17.601248087187102
ZWE,SWZ,369.27105685485606
ZWE,AGO,190.692992392755
ZWE,COG,1832.80515828207
ZWE,COD,239.39072243352402
ZWE,FJI,14164.7518353101
ZWE,GAB,2083.83700973673
ZWE,NAM,0.0
ZWE,NZL,10751.1969001237
ZWE,MDG,1088.21598265084
ZWE,MUS,2534.2732306753896
ZWE,SYC,2785.0564322744704
ZWE,AUS,8045.0961937078
ZWE,NRU,14517.3323251848
ZWE,PNG,11522.031885466698
ZWE,SLB,13081.664854246
ZWE,TUV,15105.016738330902
ZWE,VUT,13497.4625597292
ZWE,CAN,10559.1285637502
ZWE,DEU,7176.92009569907
ZWE,CHN,7215.890541070541
ZWE,MYS,7765.332329726701
ZWE,SGP,8009.299089966729
ZWE,IDN,7217.27930729592
ZWE,LBY,3790.6734132104903
ZWE,TCD,2885.74428642748
ZWE,ISR,5007.07155958616
ZWE,SYR,5340.8214131513505
ZWE,EGY,4156.58900739593
ZWE,IND,5573.549399232671
ZWE,USA,11549.369592679299
ZWE,TZA,606.566046077267
ZWE,MAR,6007.62421378575
ZWE,MRT,4990.67699130057
COM,GUY,11117.3668112892
COM,SUR,10882.8455909351
COM,TTO,11776.556271103402
COM,VEN,11611.7534929664
COM,WSM,15011.0134887896
COM,TON,14305.025471508501
COM,ARG,10008.2420890123
COM,BOL,10708.0155190155
COM,BRA,8544.947426266508
COM,CHL,10169.0699361428
COM,ECU,13086.1334189306
COM,PRY,10211.242759214301
COM,PER,11932.4417212628
COM,URY,9893.06608711567
COM,GTM,14771.7407145833
COM,MEX,14605.334963309098
COM,BRB,11657.7650027002
COM,DMA,11887.3965603745
COM,GRD,11876.464646921202
COM,LCA,11829.814836938
COM,VCT,11845.560621615501
COM,DOM,12675.664956756102
COM,HTI,13024.7476919324
COM,JAM,13505.296311960401
COM,BHS,13178.8185985572
COM,BLZ,14756.057214383502
COM,COL,12234.1248510338
COM,CRI,14106.9104334018
COM,CUB,13291.475032780902
COM,SLV,14708.3653406307
COM,HND,14223.7020840035
COM,NIC,14223.7020840035
COM,PAN,13498.075042753799
COM,ATG,11953.6456586397
COM,KNA,12059.1036838272
COM,ISL,9676.212438912891
COM,IRL,8480.6083101254
COM,GBR,8011.122180363141
COM,CPV,7871.7173983557495
COM,CIV,5411.55828479415
COM,GHA,5046.67886217822
COM,LBR,5887.94535836204
COM,PRT,7536.436085078829
COM,ESP,6945.358839239229
COM,BFA,5198.65677145588
COM,GIN,6046.45420652281
COM,GNB,6796.393946263771
COM,MLI,5271.21557836481
COM,SEN,6585.31749225041
COM,SLE,6313.5545441655395
COM,GMB,6871.179571542089
COM,DJI,2471.6158696593398
COM,ERI,2622.47031268215
COM,ETH,1683.83016045376
COM,MNG,7866.95591015141
COM,SDN,1944.8691940010397
COM,UGA,1543.61443615642
COM,IRQ,4480.32016839114
COM,JOR,4548.035127788379
COM,KAZ,5947.9545862533
COM,NOR,8286.93260967455
COM,RUS,5830.42877968354
COM,SWE,7871.881670333341
COM,DZA,5144.541224785
COM,AND,7308.711321743341
COM,CMR,3331.68749179785
COM,CAF,2519.7250798976397
COM,TUN,5833.78086994558
COM,BEN,4900.81059421113
COM,GNQ,3787.1957995726702
COM,KIR,17330.9509772581
COM,NER,4289.03716625155
COM,NGA,4032.4719615270396
COM,STP,4238.19465195357
COM,TGO,4990.87770790265
COM,ALB,6124.11227790604
COM,BIH,6479.3039973798495
COM,HRV,6460.7634511978895
COM,ITA,6074.6030223180505
COM,MKD,6179.23346141014
COM,MLT,6026.74852047285
COM,SMR,6869.73685387202
COM,BGR,6090.47474481072
COM,CYP,5201.35806621084
COM,GEO,5802.78449463257
COM,GRC,5434.80318545596
COM,LBN,4983.23391826623
COM,TUR,5269.280974297801
COM,AUT,6982.06670593047
COM,CZE,7120.50298532379
COM,DNK,7806.381945881009
COM,HUN,6749.7485810452
COM,POL,6972.64370904495
COM,SVK,6933.160334952571
COM,SVN,6886.069934286
COM,BEL,7668.288379783609
COM,FRA,6797.20045234042
COM,LUX,7635.66627561463
COM,NLD,7763.13630385842
COM,CHE,7181.46260701682
COM,BLR,7037.111186975269
COM,EST,7766.151423596959
COM,FIN,8077.237455279159
COM,LVA,7575.696583779979
COM,LTU,7437.720803313291
COM,MDA,6463.6243307309
COM,ROU,6274.73901088068
COM,UKR,6240.310822743921
COM,MDV,3406.0546183262395
COM,OMN,3276.49442980992
COM,SOM,1088.5097467984401
COM,LKA,4427.157860556429
COM,TKM,5499.067998637989
COM,UZB,5909.11326070292
COM,YEM,2648.2166893472
COM,ARM,5558.98533905283
COM,AZE,5529.58730614302
COM,BHR,4183.103894400429
COM,IRN,4356.11103626173
COM,KWT,4435.15287304152
COM,QAT,4059.1663968216603
COM,SAU,3065.49623259503
COM,ARE,3922.8381284975603
COM,AFG,4928.91403743596
COM,KGZ,6236.24127392984
COM,NPL,5921.259685537149
COM,PAK,4490.8458998773995
COM,TJK,5930.698079471489
COM,BGD,6144.743684920071
COM,BTN,6455.188096598261
COM,BRN,7920.32734653639
COM,JPN,9490.38301542657
COM,PRK,9985.91401933672
COM,PLW,10192.0166470246
COM,PHL,8322.16448861082
COM,KOR,9983.3492587474
COM,KHM,6962.7601918908495
COM,LAO,7014.62090718125
COM,MMR,6295.1668706737
COM,THA,6346.39553689218
